optimum=83495
execution_time=357.2275348,start_time=2.7735377,stop_time=360.0010725
[(64, 75), (94, 96), (0, 1), (41, 37), (74, 90), (32, 31), (23, 22), (24, 26), (87, 85), (50, 73), (76, 68), (56, 54), (67, 63), (36, 35), (16, 17), (80, 78), (79, 77), (3, 4), (72, 70), (71, 69), (47, 46), (58, 59), (39, 40), (43, 38), (83, 84), (93, 91), (53, 60), (18, 20), (12, 7), (92, 98), (34, 33), (65, 66), (6, 5), (88, 42), (97, 81), (15, 14), (52, 51), (86, 82), (25, 19), (13, 89), (8, 11), (29, 30), (27, 28), (55, 57), (10, 9), (45, 44), (99, 95), (61, 62), (2, 21), (49, 48)]
fitness=350909.0,iteration=0,gap=320.2754655967423,delta=267414.0,timestamp=3.0705601
fitness=158369.0,iteration=51,gap=89.67483082819331,delta=74874.0,timestamp=18.0917154
fitness=155371.0,iteration=53,gap=86.08419665848255,delta=71876.0,timestamp=18.6571338
fitness=151109.0,iteration=55,gap=80.9796993831966,delta=67614.0,timestamp=19.1968193
fitness=148899.0,iteration=56,gap=78.33283430145518,delta=65404.0,timestamp=19.4856541
fitness=148135.0,iteration=58,gap=77.41780944966764,delta=64640.0,timestamp=20.0845105
fitness=146135.0,iteration=59,gap=75.02245643451704,delta=62640.0,timestamp=20.3454268
fitness=142481.0,iteration=60,gap=70.64614647583689,delta=58986.0,timestamp=20.6505375
fitness=141613.0,iteration=64,gap=69.6065632672615,delta=58118.0,timestamp=21.7497185
fitness=138133.0,iteration=66,gap=65.43864902089945,delta=54638.0,timestamp=22.2795166
fitness=136781.0,iteration=67,gap=63.819390382657645,delta=53286.0,timestamp=22.5822041
fitness=136197.0,iteration=69,gap=63.11994730223367,delta=52702.0,timestamp=23.1869196
fitness=135671.0,iteration=70,gap=62.48996945924906,delta=52176.0,timestamp=23.4854159
fitness=134395.0,iteration=73,gap=60.961734235582966,delta=50900.0,timestamp=24.3925746
fitness=133285.0,iteration=74,gap=59.632313312174375,delta=49790.0,timestamp=24.6707551
fitness=131621.0,iteration=75,gap=57.639379603569076,delta=48126.0,timestamp=24.944314
fitness=130575.0,iteration=76,gap=56.38660997664531,delta=47080.0,timestamp=25.2381962
fitness=129819.0,iteration=77,gap=55.48116653691838,delta=46324.0,timestamp=25.5261082
fitness=128517.0,iteration=79,gap=53.92179172405533,delta=45022.0,timestamp=26.1382273
fitness=124465.0,iteration=80,gap=49.0688065153602,delta=40970.0,timestamp=26.4353598
fitness=123209.0,iteration=85,gap=47.56452482184562,delta=39714.0,timestamp=27.8770674
fitness=123131.0,iteration=86,gap=47.47110605425475,delta=39636.0,timestamp=28.1453529
fitness=121153.0,iteration=90,gap=45.10210192227079,delta=37658.0,timestamp=29.3417291
fitness=121059.0,iteration=94,gap=44.98952033055872,delta=37564.0,timestamp=30.504237
fitness=120241.0,iteration=95,gap=44.009820947362115,delta=36746.0,timestamp=30.7870828
fitness=119665.0,iteration=96,gap=43.319959278998745,delta=36170.0,timestamp=31.0685439
fitness=119571.0,iteration=98,gap=43.207377687286666,delta=36076.0,timestamp=31.6602538
fitness=118579.0,iteration=99,gap=42.01928259177196,delta=35084.0,timestamp=31.9563662
fitness=116949.0,iteration=101,gap=40.067069884424214,delta=33454.0,timestamp=32.5535022
fitness=115799.0,iteration=103,gap=38.68974190071262,delta=32304.0,timestamp=33.0934993
fitness=115479.0,iteration=104,gap=38.306485418288524,delta=31984.0,timestamp=33.3883236
fitness=114157.0,iteration=105,gap=36.723157075273974,delta=30662.0,timestamp=33.6703495
fitness=110999.0,iteration=106,gap=32.94089466435116,delta=27504.0,timestamp=33.9537072
fitness=108519.0,iteration=107,gap=29.970656925564406,delta=25024.0,timestamp=34.2151061
fitness=108333.0,iteration=108,gap=29.7478890951554,delta=24838.0,timestamp=34.4992812
fitness=108117.0,iteration=111,gap=29.489190969519136,delta=24622.0,timestamp=35.3220624
fitness=106267.0,iteration=115,gap=27.27348943050482,delta=22772.0,timestamp=36.4281042
fitness=105457.0,iteration=121,gap=26.303371459368822,delta=21962.0,timestamp=38.03633
fitness=105383.0,iteration=123,gap=26.214743397808256,delta=21888.0,timestamp=38.610713
fitness=104971.0,iteration=124,gap=25.721300676687225,delta=21476.0,timestamp=38.9013739
fitness=104857.0,iteration=127,gap=25.58476555482364,delta=21362.0,timestamp=39.7277776
fitness=104371.0,iteration=130,gap=25.002694772142043,delta=20876.0,timestamp=40.6021793
fitness=104363.0,iteration=136,gap=24.99311336008144,delta=20868.0,timestamp=42.320367
fitness=102147.0,iteration=142,gap=22.33906221929457,delta=18652.0,timestamp=43.9276435
fitness=97237.0,iteration=154,gap=16.458470567099827,delta=13742.0,timestamp=47.2328177
fitness=96157.0,iteration=161,gap=15.1649799389185,delta=12662.0,timestamp=49.1618782
fitness=95677.0,iteration=167,gap=14.590095215282354,delta=12182.0,timestamp=50.8400425
fitness=95503.0,iteration=201,gap=14.38169950296425,delta=12008.0,timestamp=60.1830316
fitness=94789.0,iteration=212,gap=13.526558476555483,delta=11294.0,timestamp=63.2740107
fitness=94215.0,iteration=217,gap=12.839092161207258,delta=10720.0,timestamp=64.5970999
