optimum=83495
execution_time=356.28261200000003,start_time=3.7133159,stop_time=359.9959279
[(83, 86), (72, 70), (69, 71), (7, 8), (79, 80), (35, 36), (45, 44), (66, 68), (90, 98), (31, 32), (58, 59), (60, 41), (85, 84), (94, 87), (30, 29), (76, 75), (1, 0), (63, 64), (39, 40), (46, 47), (11, 10), (89, 73), (96, 93), (67, 65), (5, 6), (4, 3), (19, 18), (26, 2), (88, 82), (43, 42), (92, 13), (62, 61), (95, 99), (53, 52), (33, 34), (12, 9), (48, 49), (81, 97), (50, 51), (57, 54), (24, 25), (55, 56), (28, 27), (21, 22), (14, 15), (37, 38), (77, 78), (20, 23), (91, 74), (17, 16)]
fitness=348143.0,iteration=0,gap=316.96269237678905,delta=264648.0,timestamp=4.2507331
fitness=198561.0,iteration=33,gap=137.81184502065992,delta=115066.0,timestamp=21.6793741
fitness=193499.0,iteration=37,gap=131.74920653931372,delta=110004.0,timestamp=23.6267534
fitness=187567.0,iteration=39,gap=124.64458949637702,delta=104072.0,timestamp=24.5161375
fitness=183375.0,iteration=42,gap=119.62392957662135,delta=99880.0,timestamp=25.7913918
fitness=182787.0,iteration=44,gap=118.91969579016708,delta=99292.0,timestamp=26.5366349
fitness=180137.0,iteration=45,gap=115.74585304509253,delta=96642.0,timestamp=26.9028415
fitness=176911.0,iteration=46,gap=111.8821486316546,delta=93416.0,timestamp=27.3117038
fitness=173775.0,iteration=47,gap=108.12623510389842,delta=90280.0,timestamp=27.7482391
fitness=173725.0,iteration=48,gap=108.06635127851966,delta=90230.0,timestamp=28.2229486
fitness=165211.0,iteration=49,gap=97.86933349302353,delta=81716.0,timestamp=28.6175703
fitness=162511.0,iteration=51,gap=94.63560692257022,delta=79016.0,timestamp=29.3726213
fitness=160471.0,iteration=52,gap=92.1923468471166,delta=76976.0,timestamp=29.808046
fitness=157669.0,iteration=54,gap=88.83645727289058,delta=74174.0,timestamp=30.7209887
fitness=151095.0,iteration=56,gap=80.96293191209054,delta=67600.0,timestamp=31.6226643
fitness=149287.0,iteration=57,gap=78.7975327863944,delta=65792.0,timestamp=32.1195075
fitness=145553.0,iteration=59,gap=74.32540870710821,delta=62058.0,timestamp=33.1701193
fitness=145547.0,iteration=60,gap=74.31822264806276,delta=62052.0,timestamp=33.6321075
fitness=140549.0,iteration=61,gap=68.33223546320139,delta=57054.0,timestamp=34.0947349
fitness=140069.0,iteration=63,gap=67.75735073956525,delta=56574.0,timestamp=35.0019574
fitness=138361.0,iteration=65,gap=65.71171926462662,delta=54866.0,timestamp=35.9580467
fitness=134559.0,iteration=66,gap=61.158153182825316,delta=51064.0,timestamp=36.4676171
fitness=131661.0,iteration=67,gap=57.68728666387209,delta=48166.0,timestamp=36.9713555
fitness=130085.0,iteration=68,gap=55.79974848793341,delta=46590.0,timestamp=37.4034763
fitness=129761.0,iteration=69,gap=55.41170129947901,delta=46266.0,timestamp=37.8643213
fitness=123765.0,iteration=70,gap=48.23043296005749,delta=40270.0,timestamp=38.3590864
fitness=121871.0,iteration=72,gap=45.96203365470986,delta=38376.0,timestamp=39.3463577
fitness=120401.0,iteration=73,gap=44.201449188574166,delta=36906.0,timestamp=39.8180598
fitness=119585.0,iteration=74,gap=43.224145158392716,delta=36090.0,timestamp=40.3189752
fitness=118327.0,iteration=76,gap=41.717468111862985,delta=34832.0,timestamp=41.2470765
fitness=117827.0,iteration=79,gap=41.11862985807534,delta=34332.0,timestamp=42.6776109
fitness=115927.0,iteration=80,gap=38.84304449368226,delta=32432.0,timestamp=43.1010821
fitness=115597.0,iteration=81,gap=38.447811246182404,delta=32102.0,timestamp=43.5552443
fitness=114267.0,iteration=84,gap=36.85490149110725,delta=30772.0,timestamp=44.8633442
fitness=113227.0,iteration=86,gap=35.609317923228936,delta=29732.0,timestamp=45.6843646
fitness=112641.0,iteration=89,gap=34.90747948978981,delta=29146.0,timestamp=46.9672304
fitness=112329.0,iteration=90,gap=34.53380441942631,delta=28834.0,timestamp=47.3352436
fitness=107279.0,iteration=93,gap=28.485538056171027,delta=23784.0,timestamp=48.6171783
fitness=107045.0,iteration=96,gap=28.20528175339841,delta=23550.0,timestamp=49.7636421
fitness=106861.0,iteration=98,gap=27.98490927600455,delta=23366.0,timestamp=50.5790696
fitness=106545.0,iteration=101,gap=27.606443499610755,delta=23050.0,timestamp=51.7053896
fitness=106149.0,iteration=102,gap=27.132163602610937,delta=22654.0,timestamp=52.1063891
fitness=105781.0,iteration=104,gap=26.691418647823223,delta=22286.0,timestamp=52.9936047
fitness=105349.0,iteration=107,gap=26.17402239655069,delta=21854.0,timestamp=54.1957876
fitness=105245.0,iteration=109,gap=26.04946403976286,delta=21750.0,timestamp=54.8886731
fitness=104585.0,iteration=110,gap=25.25899754476316,delta=21090.0,timestamp=55.2998099
fitness=103855.0,iteration=111,gap=24.384693694233185,delta=20360.0,timestamp=55.6074717
fitness=103847.0,iteration=117,gap=24.375112282172584,delta=20352.0,timestamp=57.5208066
fitness=101329.0,iteration=119,gap=21.35936283609797,delta=17834.0,timestamp=58.378008
fitness=101321.0,iteration=124,gap=21.349781424037367,delta=17826.0,timestamp=60.9874141
fitness=101267.0,iteration=125,gap=21.2851068926283,delta=17772.0,timestamp=61.3855378
fitness=100753.0,iteration=126,gap=20.669501167734595,delta=17258.0,timestamp=61.7991003
fitness=100063.0,iteration=128,gap=19.843104377507636,delta=16568.0,timestamp=62.6347095
fitness=100055.0,iteration=129,gap=19.833522965447035,delta=16560.0,timestamp=63.0593418
fitness=99479.0,iteration=130,gap=19.143661297083657,delta=15984.0,timestamp=63.460431
fitness=99417.0,iteration=133,gap=19.069405353613988,delta=15922.0,timestamp=64.5559661
fitness=97989.0,iteration=144,gap=17.359123300796455,delta=14494.0,timestamp=67.8680023
fitness=97687.0,iteration=148,gap=16.997424995508716,delta=14192.0,timestamp=69.0342731
fitness=96463.0,iteration=164,gap=15.53146895023654,delta=12968.0,timestamp=73.6904983
fitness=96439.0,iteration=168,gap=15.502724714054732,delta=12944.0,timestamp=74.9243968
fitness=92565.0,iteration=169,gap=10.862925923708007,delta=9070.0,timestamp=75.1993264
fitness=91317.0,iteration=174,gap=9.368225642254027,delta=7822.0,timestamp=76.6530344
fitness=91005.0,iteration=205,gap=8.994550571890532,delta=7510.0,timestamp=85.5148698
fitness=90791.0,iteration=206,gap=8.738247799269418,delta=7296.0,timestamp=85.808887
fitness=90479.0,iteration=210,gap=8.364572728905923,delta=6984.0,timestamp=86.9559739
