optimum=83495
execution_time=356.6496695,start_time=3.3435139,stop_time=359.9931834
[(26, 21), (61, 74), (59, 58), (89, 90), (92, 13), (43, 42), (66, 67), (87, 83), (85, 84), (31, 32), (34, 33), (44, 45), (75, 98), (68, 76), (16, 15), (22, 23), (97, 38), (79, 88), (27, 28), (4, 3), (5, 6), (99, 69), (39, 37), (24, 25), (46, 47), (65, 64), (12, 9), (2, 18), (8, 7), (36, 35), (63, 62), (77, 80), (86, 82), (48, 49), (0, 1), (11, 10), (29, 30), (70, 72), (41, 40), (60, 95), (57, 54), (17, 14), (50, 51), (94, 96), (56, 55), (20, 19), (91, 93), (73, 71), (53, 52), (81, 78)]
fitness=343611.0,iteration=0,gap=311.53482244445775,delta=260116.0,timestamp=3.6636315
fitness=152455.0,iteration=52,gap=82.59177196239295,delta=68960.0,timestamp=20.1460382
fitness=152183.0,iteration=53,gap=82.26600395233248,delta=68688.0,timestamp=20.4456093
fitness=146833.0,iteration=54,gap=75.85843463680459,delta=63338.0,timestamp=20.7487302
fitness=143993.0,iteration=55,gap=72.45703335529073,delta=60498.0,timestamp=21.0687482
fitness=142137.0,iteration=57,gap=70.23414575723098,delta=58642.0,timestamp=21.7023747
fitness=139069.0,iteration=61,gap=66.55967423198994,delta=55574.0,timestamp=22.8747426
fitness=138071.0,iteration=62,gap=65.36439307742978,delta=54576.0,timestamp=23.1822107
fitness=131809.0,iteration=63,gap=57.86454278699323,delta=48314.0,timestamp=23.4270398
fitness=127991.0,iteration=65,gap=53.29181388107072,delta=44496.0,timestamp=24.007119
fitness=126311.0,iteration=67,gap=51.279717348344214,delta=42816.0,timestamp=24.5201588
fitness=125699.0,iteration=69,gap=50.546739325708124,delta=42204.0,timestamp=25.0687215
fitness=124643.0,iteration=70,gap=49.28199293370861,delta=41148.0,timestamp=25.3450657
fitness=123347.0,iteration=71,gap=47.72980417989101,delta=39852.0,timestamp=25.6356416
fitness=122739.0,iteration=72,gap=47.00161686328523,delta=39244.0,timestamp=25.8738307
fitness=121257.0,iteration=73,gap=45.22666027905863,delta=37762.0,timestamp=26.0932923
fitness=117649.0,iteration=74,gap=40.90544343972693,delta=34154.0,timestamp=26.2771372
fitness=116565.0,iteration=75,gap=39.6071621055153,delta=33070.0,timestamp=26.4833853
fitness=115509.0,iteration=77,gap=38.342415713515784,delta=32014.0,timestamp=27.004762
fitness=114387.0,iteration=78,gap=36.99862267201629,delta=30892.0,timestamp=27.2488362
fitness=113037.0,iteration=81,gap=35.38175938678963,delta=29542.0,timestamp=27.966521
fitness=112969.0,iteration=82,gap=35.30031738427451,delta=29474.0,timestamp=28.1744126
fitness=112761.0,iteration=83,gap=35.05120067069885,delta=29266.0,timestamp=28.3741169
fitness=112151.0,iteration=84,gap=34.320618001077904,delta=28656.0,timestamp=28.6065317
fitness=111455.0,iteration=85,gap=33.4870351518055,delta=27960.0,timestamp=28.888028
fitness=110943.0,iteration=86,gap=32.87382477992694,delta=27448.0,timestamp=29.1669232
fitness=110333.0,iteration=88,gap=32.143242110306005,delta=26838.0,timestamp=29.677653
fitness=110307.0,iteration=89,gap=32.11210252110905,delta=26812.0,timestamp=29.917449
fitness=108783.0,iteration=91,gap=30.286843523564283,delta=25288.0,timestamp=30.378365
fitness=108635.0,iteration=92,gap=30.10958740044314,delta=25140.0,timestamp=30.5852134
fitness=108367.0,iteration=95,gap=29.78861009641296,delta=24872.0,timestamp=31.3728394
fitness=106729.0,iteration=97,gap=27.82681597700461,delta=23234.0,timestamp=31.9741164
fitness=105977.0,iteration=99,gap=26.926163243307982,delta=22482.0,timestamp=32.5895129
fitness=105493.0,iteration=101,gap=26.346487813641534,delta=21998.0,timestamp=33.1885358
fitness=104737.0,iteration=102,gap=25.441044373914607,delta=21242.0,timestamp=33.4693567
fitness=104695.0,iteration=106,gap=25.39074196059644,delta=21200.0,timestamp=34.6113242
fitness=103561.0,iteration=107,gap=24.032576801006048,delta=20066.0,timestamp=34.9019074
fitness=103271.0,iteration=108,gap=23.68525061380921,delta=19776.0,timestamp=35.1985271
fitness=99877.0,iteration=109,gap=19.62033654709863,delta=16382.0,timestamp=35.4987088
fitness=99031.0,iteration=112,gap=18.60710222168992,delta=15536.0,timestamp=36.3840701
fitness=98383.0,iteration=123,gap=17.831007844781123,delta=14888.0,timestamp=39.562191
fitness=98353.0,iteration=127,gap=17.795077549553863,delta=14858.0,timestamp=40.7148321
fitness=97983.0,iteration=130,gap=17.351937241751003,delta=14488.0,timestamp=41.5606165
fitness=97953.0,iteration=132,gap=17.316006946523743,delta=14458.0,timestamp=42.128007
fitness=97929.0,iteration=138,gap=17.287262710341935,delta=14434.0,timestamp=43.7744555
fitness=97785.0,iteration=146,gap=17.114797293251094,delta=14290.0,timestamp=45.8922854
fitness=97071.0,iteration=149,gap=16.259656266842327,delta=13576.0,timestamp=46.6281857
fitness=95987.0,iteration=153,gap=14.961374932630697,delta=12492.0,timestamp=47.6576899
fitness=95289.0,iteration=157,gap=14.125396730343134,delta=11794.0,timestamp=48.653133
fitness=94985.0,iteration=168,gap=13.761303072040242,delta=11490.0,timestamp=51.2571585
fitness=93401.0,iteration=185,gap=11.86418348404096,delta=9906.0,timestamp=55.3823649
fitness=92909.0,iteration=193,gap=11.274926642313911,delta=9414.0,timestamp=56.9703468
fitness=91325.0,iteration=197,gap=9.37780705431463,delta=7830.0,timestamp=57.8187613
fitness=90963.0,iteration=222,gap=8.94424815857237,delta=7468.0,timestamp=64.3332552
