optimum=83495
execution_time=356.6868032,start_time=3.3113784,stop_time=359.9981816
[(83, 87), (50, 70), (13, 41), (33, 34), (36, 32), (30, 29), (12, 10), (90, 88), (26, 25), (40, 39), (58, 59), (94, 96), (62, 61), (97, 92), (56, 55), (8, 7), (21, 0), (20, 19), (91, 93), (3, 4), (86, 82), (76, 68), (74, 64), (11, 9), (98, 75), (79, 78), (2, 1), (65, 66), (16, 15), (60, 53), (67, 63), (95, 99), (28, 27), (69, 73), (17, 14), (77, 80), (81, 89), (23, 22), (71, 72), (37, 38), (84, 85), (35, 31), (46, 47), (57, 54), (43, 42), (52, 51), (24, 18), (49, 48), (5, 6), (44, 45)]
fitness=346687.0,iteration=0,gap=315.2188753817594,delta=263192.0,timestamp=3.6142789
fitness=171605.0,iteration=40,gap=105.52727708246003,delta=88110.0,timestamp=16.2535649
fitness=165773.0,iteration=41,gap=98.54242769028086,delta=82278.0,timestamp=16.5664223
fitness=165575.0,iteration=43,gap=98.30528774178094,delta=82080.0,timestamp=17.2173582
fitness=159355.0,iteration=46,gap=90.85573986466255,delta=75860.0,timestamp=18.1689144
fitness=156411.0,iteration=47,gap=87.32978022636087,delta=72916.0,timestamp=18.4483123
fitness=153273.0,iteration=49,gap=83.57147134558956,delta=69778.0,timestamp=19.068417
fitness=151021.0,iteration=50,gap=80.87430385052997,delta=67526.0,timestamp=19.39014
fitness=149143.0,iteration=51,gap=78.62506736930355,delta=65648.0,timestamp=19.6788826
fitness=145131.0,iteration=52,gap=73.81998922091142,delta=61636.0,timestamp=19.882289
fitness=142227.0,iteration=53,gap=70.34193664291276,delta=58732.0,timestamp=20.1593697
fitness=138353.0,iteration=57,gap=65.70213785256603,delta=54858.0,timestamp=21.2257386
fitness=133503.0,iteration=59,gap=59.8934067908258,delta=50008.0,timestamp=21.7805987
fitness=133131.0,iteration=60,gap=59.44787113000779,delta=49636.0,timestamp=22.0517394
fitness=130105.0,iteration=61,gap=55.82370201808492,delta=46610.0,timestamp=22.3398926
fitness=129787.0,iteration=63,gap=55.442840888675974,delta=46292.0,timestamp=22.9382841
fitness=126945.0,iteration=64,gap=52.03904425414696,delta=43450.0,timestamp=23.2197233
fitness=123139.0,iteration=66,gap=47.480687466315345,delta=39644.0,timestamp=23.7721032
fitness=121381.0,iteration=69,gap=45.37517216599796,delta=37886.0,timestamp=24.6553215
fitness=121241.0,iteration=71,gap=45.207497454937425,delta=37746.0,timestamp=25.1395593
fitness=121187.0,iteration=72,gap=45.14282292352835,delta=37692.0,timestamp=25.3950961
fitness=120197.0,iteration=73,gap=43.957123181028805,delta=36702.0,timestamp=25.6755042
fitness=116489.0,iteration=74,gap=39.51613869093958,delta=32994.0,timestamp=25.9402526
fitness=116159.0,iteration=77,gap=39.12090544343973,delta=32664.0,timestamp=26.7381218
fitness=114959.0,iteration=79,gap=37.68369363434936,delta=31464.0,timestamp=27.2930939
fitness=114179.0,iteration=80,gap=36.74950595844063,delta=30684.0,timestamp=27.5667685
fitness=114015.0,iteration=81,gap=36.55308701119828,delta=30520.0,timestamp=27.8242083
fitness=112855.0,iteration=82,gap=35.163782262410926,delta=29360.0,timestamp=28.0666656
fitness=111251.0,iteration=84,gap=33.24270914426013,delta=27756.0,timestamp=28.5711211
fitness=111029.0,iteration=89,gap=32.976824959578416,delta=27534.0,timestamp=29.8808324
fitness=110255.0,iteration=92,gap=32.049823342715136,delta=26760.0,timestamp=30.640659
fitness=110057.0,iteration=94,gap=31.812683394215224,delta=26562.0,timestamp=31.0931938
fitness=109637.0,iteration=95,gap=31.309659261033595,delta=26142.0,timestamp=31.3753312
fitness=109059.0,iteration=97,gap=30.617402239655068,delta=25564.0,timestamp=31.9945011
fitness=108765.0,iteration=99,gap=30.265285346427927,delta=25270.0,timestamp=32.5958196
fitness=107989.0,iteration=103,gap=29.335888376549494,delta=24494.0,timestamp=33.7142041
fitness=107791.0,iteration=104,gap=29.098748428049582,delta=24296.0,timestamp=33.983554
fitness=107677.0,iteration=105,gap=28.962213306185998,delta=24182.0,timestamp=34.2425292
fitness=107479.0,iteration=106,gap=28.72507335768609,delta=23984.0,timestamp=34.4967475
fitness=106905.0,iteration=107,gap=28.037607042337864,delta=23410.0,timestamp=34.79296
fitness=106593.0,iteration=109,gap=27.66393197197437,delta=23098.0,timestamp=35.3563594
fitness=106333.0,iteration=110,gap=27.352536080004793,delta=22838.0,timestamp=35.6566675
fitness=106021.0,iteration=111,gap=26.978861009641296,delta=22526.0,timestamp=35.9509647
fitness=105915.0,iteration=113,gap=26.851907299838313,delta=22420.0,timestamp=36.5416984
fitness=105603.0,iteration=115,gap=26.47823222947482,delta=22108.0,timestamp=37.1499507
fitness=105193.0,iteration=116,gap=25.987184861368945,delta=21698.0,timestamp=37.4146334
fitness=104663.0,iteration=117,gap=25.35241631235403,delta=21168.0,timestamp=37.7031681
fitness=103941.0,iteration=120,gap=24.487693873884663,delta=20446.0,timestamp=38.5993932
fitness=102839.0,iteration=128,gap=23.16785436253668,delta=19344.0,timestamp=40.8653058
fitness=99523.0,iteration=129,gap=19.19635906341697,delta=16028.0,timestamp=41.1680684
fitness=99273.0,iteration=131,gap=18.896939936523143,delta=15778.0,timestamp=41.7389535
fitness=98421.0,iteration=132,gap=17.876519552068988,delta=14926.0,timestamp=42.0232935
fitness=98171.0,iteration=134,gap=17.57710042517516,delta=14676.0,timestamp=42.571807
fitness=96905.0,iteration=136,gap=16.060841966584828,delta=13410.0,timestamp=43.1493061
fitness=95209.0,iteration=138,gap=14.02958260973711,delta=11714.0,timestamp=43.6778122
fitness=93693.0,iteration=140,gap=12.21390502425295,delta=10198.0,timestamp=44.2204702
fitness=93373.0,iteration=144,gap=11.830648541828852,delta=9878.0,timestamp=45.2056855
fitness=92627.0,iteration=163,gap=10.937181867177676,delta=9132.0,timestamp=50.0033303
fitness=92603.0,iteration=167,gap=10.908437630995868,delta=9108.0,timestamp=50.9437693
fitness=91595.0,iteration=185,gap=9.701179711359961,delta=8100.0,timestamp=55.0250434
