optimum=83495
execution_time=356.6159917,start_time=3.3741574,stop_time=359.9901491
[(93, 91), (58, 42), (43, 44), (96, 2), (90, 82), (24, 25), (12, 10), (19, 20), (18, 94), (57, 56), (17, 16), (72, 70), (61, 66), (27, 54), (36, 31), (41, 40), (37, 39), (62, 67), (86, 88), (84, 85), (98, 92), (71, 69), (73, 5), (51, 53), (1, 0), (95, 99), (15, 14), (8, 7), (80, 78), (64, 63), (97, 74), (23, 22), (52, 50), (76, 75), (87, 83), (4, 3), (33, 34), (21, 26), (65, 68), (11, 60), (89, 81), (59, 55), (47, 46), (49, 48), (77, 79), (29, 30), (38, 45), (32, 35), (28, 6), (13, 9)]
fitness=382719.0,iteration=0,gap=358.37355530271276,delta=299224.0,timestamp=3.3972756
fitness=292611.0,iteration=22,gap=250.45332055811724,delta=209116.0,timestamp=3.8792252
fitness=280251.0,iteration=23,gap=235.6500389244865,delta=196756.0,timestamp=3.8986293
fitness=278701.0,iteration=24,gap=233.7936403377448,delta=195206.0,timestamp=3.9164873
fitness=275545.0,iteration=29,gap=230.01377327983712,delta=192050.0,timestamp=4.0046425
fitness=274815.0,iteration=32,gap=229.13946942930716,delta=191320.0,timestamp=4.0626832
fitness=273805.0,iteration=34,gap=227.92981615665607,delta=190310.0,timestamp=4.1096599
fitness=272645.0,iteration=35,gap=226.54051140786873,delta=189150.0,timestamp=4.1351029
fitness=270759.0,iteration=36,gap=224.28169351458172,delta=187264.0,timestamp=4.1585128
fitness=268469.0,iteration=37,gap=221.53901431223426,delta=184974.0,timestamp=4.1797546
fitness=256399.0,iteration=38,gap=207.08305886580035,delta=172904.0,timestamp=4.1992009
fitness=255719.0,iteration=39,gap=206.26863884064912,delta=172224.0,timestamp=4.2228163
fitness=252223.0,iteration=40,gap=202.0815617701659,delta=168728.0,timestamp=4.2405864
fitness=249101.0,iteration=45,gap=198.34241571351578,delta=165606.0,timestamp=4.3395165
fitness=246925.0,iteration=49,gap=195.73627163303192,delta=163430.0,timestamp=4.4260833
fitness=243197.0,iteration=52,gap=191.27133361279118,delta=159702.0,timestamp=4.486591
fitness=243077.0,iteration=59,gap=191.12761243188214,delta=159582.0,timestamp=4.634724
fitness=242247.0,iteration=64,gap=190.13354093059465,delta=158752.0,timestamp=4.7358743
fitness=238651.0,iteration=67,gap=185.82669620935386,delta=155156.0,timestamp=4.8043301
fitness=236125.0,iteration=72,gap=182.80136535121864,delta=152630.0,timestamp=4.9038799
fitness=233917.0,iteration=73,gap=180.15689562249239,delta=150422.0,timestamp=4.9265937
fitness=232003.0,iteration=76,gap=177.86454278699324,delta=148508.0,timestamp=4.9859773
fitness=231325.0,iteration=84,gap=177.05251811485718,delta=147830.0,timestamp=5.1556479
fitness=230987.0,iteration=85,gap=176.64770345529672,delta=147492.0,timestamp=5.1743447
fitness=228027.0,iteration=86,gap=173.10258099287384,delta=144532.0,timestamp=5.1958809
fitness=225475.0,iteration=87,gap=170.04611054554164,delta=141980.0,timestamp=5.218044
fitness=219741.0,iteration=96,gap=163.17863345110487,delta=136246.0,timestamp=5.3981801
fitness=210383.0,iteration=100,gap=151.97077669321516,delta=126888.0,timestamp=5.4741068
fitness=209091.0,iteration=108,gap=150.42337864542787,delta=125596.0,timestamp=5.6360076
fitness=208989.0,iteration=110,gap=150.3012156416552,delta=125494.0,timestamp=5.6803378
fitness=208851.0,iteration=111,gap=150.1359362836098,delta=125356.0,timestamp=5.7017003
fitness=208089.0,iteration=113,gap=149.2233067848374,delta=124594.0,timestamp=5.7446499
fitness=207599.0,iteration=114,gap=148.63644529612552,delta=124104.0,timestamp=5.7675984
fitness=200173.0,iteration=117,gap=139.74249955087132,delta=116678.0,timestamp=5.8384098
fitness=200047.0,iteration=121,gap=139.59159231091684,delta=116552.0,timestamp=5.9239592
fitness=196585.0,iteration=122,gap=135.4452362416911,delta=113090.0,timestamp=5.9472545
fitness=195731.0,iteration=137,gap=134.4224205042218,delta=112236.0,timestamp=6.2423435
fitness=195615.0,iteration=141,gap=134.28349002934308,delta=112120.0,timestamp=6.3361969
fitness=194299.0,iteration=143,gap=132.707347745374,delta=110804.0,timestamp=6.3777463
fitness=193883.0,iteration=145,gap=132.20911431822265,delta=110388.0,timestamp=6.4234367
fitness=190137.0,iteration=146,gap=127.72261812084555,delta=106642.0,timestamp=6.4483633
fitness=189251.0,iteration=170,gap=126.66147673513383,delta=105756.0,timestamp=6.9471665
fitness=183947.0,iteration=175,gap=120.30900053895444,delta=100452.0,timestamp=7.0519993
fitness=181527.0,iteration=212,gap=117.41062339062218,delta=98032.0,timestamp=7.7890587
fitness=173499.0,iteration=215,gap=107.79567638780765,delta=90004.0,timestamp=7.856206
fitness=172863.0,iteration=216,gap=107.03395412898975,delta=89368.0,timestamp=7.87631
fitness=171205.0,iteration=231,gap=105.0482064794299,delta=87710.0,timestamp=8.1896626
fitness=170387.0,iteration=240,gap=104.0685070962333,delta=86892.0,timestamp=8.3816699
fitness=168819.0,iteration=252,gap=102.19055033235523,delta=85324.0,timestamp=8.6294666
fitness=168399.0,iteration=268,gap=101.6875261991736,delta=84904.0,timestamp=8.9417313
fitness=162337.0,iteration=271,gap=94.42721121025211,delta=78842.0,timestamp=8.9937997
fitness=159457.0,iteration=282,gap=90.97790286843524,delta=75962.0,timestamp=9.2166083
fitness=157769.0,iteration=314,gap=88.95622492364812,delta=74274.0,timestamp=9.8668062
fitness=156875.0,iteration=345,gap=87.8855021258758,delta=73380.0,timestamp=10.5041784
fitness=151737.0,iteration=388,gap=81.73184022995389,delta=68242.0,timestamp=11.3810961
fitness=151325.0,iteration=402,gap=81.23839750883286,delta=67830.0,timestamp=11.6657077
fitness=145629.0,iteration=440,gap=74.41643212168393,delta=62134.0,timestamp=12.4146138
fitness=140759.0,iteration=447,gap=68.5837475297922,delta=57264.0,timestamp=12.5443765
fitness=139719.0,iteration=463,gap=67.33816396191389,delta=56224.0,timestamp=12.872194
fitness=137225.0,iteration=465,gap=64.35115875202108,delta=53730.0,timestamp=12.9129631
fitness=136185.0,iteration=467,gap=63.10557518414276,delta=52690.0,timestamp=12.9518456
fitness=135097.0,iteration=528,gap=61.802503143900836,delta=51602.0,timestamp=14.1788834
fitness=133067.0,iteration=555,gap=59.37121983352297,delta=49572.0,timestamp=14.7529877
fitness=132879.0,iteration=582,gap=59.146056650098814,delta=49384.0,timestamp=15.2924562
fitness=132485.0,iteration=614,gap=58.67417210611414,delta=48990.0,timestamp=15.9299207
fitness=130383.0,iteration=672,gap=56.15665608719085,delta=46888.0,timestamp=17.0938729
fitness=130309.0,iteration=680,gap=56.06802802563028,delta=46814.0,timestamp=17.243336
fitness=129501.0,iteration=689,gap=55.10030540750943,delta=46006.0,timestamp=17.4188855
fitness=129345.0,iteration=698,gap=54.91346787232768,delta=45850.0,timestamp=17.6020953
fitness=128983.0,iteration=724,gap=54.47990897658542,delta=45488.0,timestamp=18.1269483
