optimum=83495
execution_time=356.629615,start_time=3.3624392,stop_time=359.9920542
[(88, 74), (97, 41), (61, 62), (63, 64), (26, 21), (18, 92), (55, 54), (86, 82), (37, 38), (68, 65), (24, 25), (22, 23), (2, 3), (81, 13), (19, 20), (84, 85), (15, 14), (60, 53), (79, 77), (9, 11), (33, 34), (99, 89), (66, 67), (83, 87), (58, 59), (94, 96), (44, 45), (36, 35), (50, 73), (17, 16), (57, 56), (51, 52), (70, 72), (42, 43), (1, 0), (71, 69), (8, 10), (49, 48), (31, 32), (12, 7), (90, 98), (27, 28), (93, 91), (40, 39), (29, 30), (78, 80), (4, 95), (75, 76), (47, 46), (5, 6)]
fitness=340897.0,iteration=0,gap=308.2843284028984,delta=257402.0,timestamp=3.6947391
fitness=98195.0,iteration=312,gap=17.60584466135697,delta=14700.0,timestamp=78.7278502
fitness=97515.0,iteration=320,gap=16.79142463620576,delta=14020.0,timestamp=80.093751
fitness=95121.0,iteration=330,gap=13.924187077070481,delta=11626.0,timestamp=81.7761953
fitness=94089.0,iteration=363,gap=12.688184921252772,delta=10594.0,timestamp=87.4838243
fitness=93643.0,iteration=382,gap=12.154021198874185,delta=10148.0,timestamp=90.7649746
fitness=93411.0,iteration=384,gap=11.876160249116714,delta=9916.0,timestamp=91.1010417
fitness=91775.0,iteration=388,gap=9.916761482723517,delta=8280.0,timestamp=92.0148207
fitness=90613.0,iteration=401,gap=8.525061380921013,delta=7118.0,timestamp=94.26084
fitness=89919.0,iteration=406,gap=7.693873884663752,delta=6424.0,timestamp=95.1957326
fitness=89663.0,iteration=422,gap=7.387268698724475,delta=6168.0,timestamp=97.9603224
fitness=89415.0,iteration=426,gap=7.090244924845799,delta=5920.0,timestamp=98.6279365
