optimum=83495
execution_time=300.06541610000005,start_time=3.458222,stop_time=303.5236381
[(57, 54), (53, 60), (84, 85), (22, 23), (14, 15), (55, 56), (45, 44), (38, 37), (29, 30), (4, 3), (77, 79), (34, 33), (74, 88), (89, 90), (98, 92), (49, 48), (63, 64), (94, 96), (39, 40), (25, 26), (43, 42), (95, 99), (6, 5), (87, 83), (73, 50), (71, 69), (1, 0), (2, 21), (20, 19), (59, 58), (7, 8), (91, 93), (86, 82), (52, 51), (80, 78), (31, 32), (61, 62), (76, 75), (28, 27), (12, 9), (36, 35), (67, 65), (18, 24), (68, 66), (72, 70), (11, 10), (17, 16), (41, 97), (47, 46), (81, 13)]
fitness=352723.0,iteration=0,gap=322.4480507814839,delta=269228.0,timestamp=3.9767403
fitness=233949.0,iteration=25,gap=180.19522127073478,delta=150454.0,timestamp=17.2946966
fitness=231509.0,iteration=26,gap=177.27289059225103,delta=148014.0,timestamp=17.8254165
fitness=222205.0,iteration=27,gap=166.1297083657704,delta=138710.0,timestamp=18.35711
fitness=221791.0,iteration=28,gap=165.63387029163422,delta=138296.0,timestamp=18.8735529
fitness=214019.0,iteration=30,gap=156.32552847475895,delta=130524.0,timestamp=19.9234044
fitness=206925.0,iteration=31,gap=147.82921133001977,delta=123430.0,timestamp=20.3823052
fitness=205637.0,iteration=32,gap=146.28660398826275,delta=122142.0,timestamp=20.9039172
fitness=201577.0,iteration=33,gap=141.42403736750703,delta=118082.0,timestamp=21.388546
fitness=195811.0,iteration=35,gap=134.51823462482784,delta=112316.0,timestamp=22.370987
fitness=189525.0,iteration=37,gap=126.98964009820948,delta=106030.0,timestamp=23.2529336
fitness=189367.0,iteration=40,gap=126.80040721001258,delta=105872.0,timestamp=24.6705168
fitness=179509.0,iteration=41,gap=114.99371219833523,delta=96014.0,timestamp=25.0888052
fitness=176751.0,iteration=46,gap=111.69052039044254,delta=93256.0,timestamp=27.1716499
fitness=169553.0,iteration=47,gap=103.0696448889155,delta=86058.0,timestamp=27.6095695
fitness=164087.0,iteration=50,gap=96.52314509850889,delta=80592.0,timestamp=28.8710678
fitness=161775.0,iteration=51,gap=93.75411701299478,delta=78280.0,timestamp=29.2636566
fitness=160287.0,iteration=52,gap=91.97197436972274,delta=76792.0,timestamp=29.7018555
fitness=159331.0,iteration=53,gap=90.82699562848074,delta=75836.0,timestamp=30.0743651
fitness=155113.0,iteration=55,gap=85.77519611952812,delta=71618.0,timestamp=30.9917102
fitness=149495.0,iteration=58,gap=79.04664949997006,delta=66000.0,timestamp=32.5184343
fitness=146571.0,iteration=60,gap=75.54464339181986,delta=63076.0,timestamp=33.5011421
fitness=145755.0,iteration=61,gap=74.56733936163842,delta=62260.0,timestamp=33.9738359
fitness=139615.0,iteration=63,gap=67.21360560512606,delta=56120.0,timestamp=34.9375426
fitness=139433.0,iteration=66,gap=66.99562848074734,delta=55938.0,timestamp=36.4181668
fitness=138441.0,iteration=68,gap=65.80753338523266,delta=54946.0,timestamp=37.3583962
fitness=133503.0,iteration=69,gap=59.8934067908258,delta=50008.0,timestamp=37.815409
fitness=129665.0,iteration=70,gap=55.29672435475178,delta=46170.0,timestamp=38.3302862
fitness=129047.0,iteration=72,gap=54.55656027307024,delta=45552.0,timestamp=39.2531286
fitness=126749.0,iteration=73,gap=51.8042996586622,delta=43254.0,timestamp=39.7411128
fitness=122563.0,iteration=74,gap=46.790825797951975,delta=39068.0,timestamp=40.239488
fitness=119717.0,iteration=76,gap=43.38223845739266,delta=36222.0,timestamp=41.1247692
fitness=119489.0,iteration=77,gap=43.10916821366549,delta=35994.0,timestamp=41.5847832
fitness=114745.0,iteration=79,gap=37.42739086172825,delta=31250.0,timestamp=42.5645386
fitness=111989.0,iteration=80,gap=34.12659440685071,delta=28494.0,timestamp=43.0051598
fitness=109777.0,iteration=82,gap=31.477333972094137,delta=26282.0,timestamp=43.933989
fitness=109409.0,iteration=83,gap=31.036589017306426,delta=25914.0,timestamp=44.3820066
fitness=108175.0,iteration=84,gap=29.5586562069585,delta=24680.0,timestamp=44.8003207
fitness=107643.0,iteration=85,gap=28.921492304928435,delta=24148.0,timestamp=45.2250398
fitness=106437.0,iteration=86,gap=27.47709443679262,delta=22942.0,timestamp=45.7133739
fitness=106089.0,iteration=88,gap=27.060303012156417,delta=22594.0,timestamp=46.5895603
fitness=104983.0,iteration=89,gap=25.735672794778132,delta=21488.0,timestamp=46.9805731
fitness=104949.0,iteration=90,gap=25.69495179352057,delta=21454.0,timestamp=47.399206
fitness=103651.0,iteration=91,gap=24.140367686687824,delta=20156.0,timestamp=47.7885612
fitness=103535.0,iteration=92,gap=24.00143721180909,delta=20040.0,timestamp=48.1905186
fitness=103309.0,iteration=93,gap=23.73076232109707,delta=19814.0,timestamp=48.6133246
fitness=103299.0,iteration=94,gap=23.71878555602132,delta=19804.0,timestamp=49.0731824
fitness=101199.0,iteration=95,gap=21.20366489011318,delta=17704.0,timestamp=49.4591737
fitness=99953.0,iteration=101,gap=19.71135996167435,delta=16458.0,timestamp=51.956531
fitness=98853.0,iteration=108,gap=18.393915803341518,delta=15358.0,timestamp=54.821975
fitness=98755.0,iteration=111,gap=18.27654350559914,delta=15260.0,timestamp=55.9794822
fitness=98099.0,iteration=121,gap=17.490867716629737,delta=14604.0,timestamp=60.4739087
fitness=97711.0,iteration=130,gap=17.02616923169052,delta=14216.0,timestamp=63.8931602
fitness=96661.0,iteration=132,gap=15.768608898736453,delta=13166.0,timestamp=64.603715
fitness=96273.0,iteration=134,gap=15.303910413797233,delta=12778.0,timestamp=65.1864771
fitness=91839.0,iteration=137,gap=9.993412779208336,delta=8344.0,timestamp=66.0908934
fitness=90401.0,iteration=138,gap=8.271153961315049,delta=6906.0,timestamp=66.3920315
fitness=89433.0,iteration=140,gap=7.111803101982154,delta=5938.0,timestamp=66.9533626
fitness=88285.0,iteration=166,gap=5.736870471285706,delta=4790.0,timestamp=74.5591628
fitness=87351.0,iteration=171,gap=4.6182406132103715,delta=3856.0,timestamp=75.9785342
fitness=86893.0,iteration=175,gap=4.069704772740883,delta=3398.0,timestamp=77.2275391
fitness=86515.0,iteration=178,gap=3.616983052877418,delta=3020.0,timestamp=78.102806
fitness=86057.0,iteration=181,gap=3.0684472124079285,delta=2562.0,timestamp=78.947272
fitness=86027.0,iteration=209,gap=3.03251691718067,delta=2532.0,timestamp=86.899348
fitness=85473.0,iteration=245,gap=2.369004131983951,delta=1978.0,timestamp=97.7496979
fitness=84969.0,iteration=360,gap=1.765375172165998,delta=1474.0,timestamp=129.333205
