optimum=83495
execution_time=356.6494485,start_time=3.3570544,stop_time=360.0065029
[(26, 2), (10, 9), (70, 71), (66, 65), (24, 25), (7, 8), (77, 78), (88, 90), (52, 51), (44, 45), (40, 38), (1, 0), (79, 80), (67, 64), (94, 96), (57, 54), (86, 82), (30, 29), (68, 13), (22, 21), (6, 5), (93, 91), (27, 99), (47, 46), (76, 75), (83, 84), (18, 23), (35, 11), (73, 72), (19, 20), (56, 55), (3, 4), (92, 81), (14, 15), (87, 85), (89, 95), (69, 50), (37, 31), (42, 43), (32, 36), (59, 58), (41, 39), (98, 97), (34, 33), (16, 17), (63, 74), (48, 49), (60, 12), (28, 53), (61, 62)]
fitness=354009.0,iteration=0,gap=323.98826277022573,delta=270514.0,timestamp=3.4553486
fitness=236711.0,iteration=23,gap=183.50320378465776,delta=153216.0,timestamp=5.8419352
fitness=230879.0,iteration=25,gap=176.51835439247859,delta=147384.0,timestamp=6.0339037
fitness=228379.0,iteration=26,gap=173.52416312354032,delta=144884.0,timestamp=6.140329
fitness=223265.0,iteration=28,gap=167.39924546380024,delta=139770.0,timestamp=6.348402
fitness=220917.0,iteration=29,gap=164.5871010240134,delta=137422.0,timestamp=6.4566117
fitness=220257.0,iteration=31,gap=163.79663452901372,delta=136762.0,timestamp=6.6635766
fitness=216909.0,iteration=32,gap=159.7868135816516,delta=133414.0,timestamp=6.7646108
fitness=212247.0,iteration=34,gap=154.2032457033355,delta=128752.0,timestamp=6.9646783
fitness=212029.0,iteration=35,gap=153.9421522246841,delta=128534.0,timestamp=7.075099
fitness=211801.0,iteration=36,gap=153.66908198095695,delta=128306.0,timestamp=7.1677976
fitness=202891.0,iteration=37,gap=142.997784298461,delta=119396.0,timestamp=7.2732234
fitness=200451.0,iteration=38,gap=140.07545361997725,delta=116956.0,timestamp=7.3685507
fitness=198417.0,iteration=40,gap=137.63937960356907,delta=114922.0,timestamp=7.5693136
fitness=196357.0,iteration=41,gap=135.17216599796396,delta=112862.0,timestamp=7.6761837
fitness=190719.0,iteration=43,gap=128.4196658482544,delta=107224.0,timestamp=7.8993315
fitness=189763.0,iteration=46,gap=127.2746871070124,delta=106268.0,timestamp=8.2239269
fitness=187541.0,iteration=47,gap=124.61344990718007,delta=104046.0,timestamp=8.3318033
fitness=185213.0,iteration=48,gap=121.82525899754478,delta=101718.0,timestamp=8.4304301
fitness=178767.0,iteration=49,gap=114.10503622971436,delta=95272.0,timestamp=8.5339177
fitness=178011.0,iteration=51,gap=113.19959278998743,delta=94516.0,timestamp=8.755237
fitness=177927.0,iteration=53,gap=113.09898796335109,delta=94432.0,timestamp=8.9628798
fitness=171039.0,iteration=54,gap=104.8493921791724,delta=87544.0,timestamp=9.06044
fitness=167963.0,iteration=57,gap=101.16533924187077,delta=84468.0,timestamp=9.379309
fitness=165825.0,iteration=58,gap=98.60470686867477,delta=82330.0,timestamp=9.4891613
fitness=160841.0,iteration=59,gap=92.63548715491946,delta=77346.0,timestamp=9.5951272
fitness=160839.0,iteration=60,gap=92.63309180190431,delta=77344.0,timestamp=9.7101707
fitness=160331.0,iteration=61,gap=92.02467213605605,delta=76836.0,timestamp=9.8293959
fitness=150345.0,iteration=62,gap=80.06467453140907,delta=66850.0,timestamp=9.9510941
fitness=149133.0,iteration=69,gap=78.61309060422779,delta=65638.0,timestamp=10.6894176
fitness=149087.0,iteration=70,gap=78.55799748487934,delta=65592.0,timestamp=10.7919384
fitness=147875.0,iteration=72,gap=77.10641355769806,delta=64380.0,timestamp=10.9990055
fitness=147093.0,iteration=78,gap=76.16983052877417,delta=63598.0,timestamp=11.6164688
fitness=143229.0,iteration=79,gap=71.54200850350321,delta=59734.0,timestamp=11.7252961
fitness=142353.0,iteration=81,gap=70.49284388286723,delta=58858.0,timestamp=11.9355391
fitness=141441.0,iteration=82,gap=69.40056290795856,delta=57946.0,timestamp=12.049441
fitness=140565.0,iteration=84,gap=68.3513982873226,delta=57070.0,timestamp=12.2539646
fitness=137707.0,iteration=85,gap=64.92843882867237,delta=54212.0,timestamp=12.3505986
fitness=135919.0,iteration=87,gap=62.78699323312773,delta=52424.0,timestamp=12.5776827
fitness=134023.0,iteration=94,gap=60.51619857476496,delta=50528.0,timestamp=13.3139294
fitness=129791.0,iteration=125,gap=55.44763159470627,delta=46296.0,timestamp=16.4974883
fitness=128737.0,iteration=128,gap=54.1852805557219,delta=45242.0,timestamp=16.8259699
fitness=126577.0,iteration=133,gap=51.59829929935924,delta=43082.0,timestamp=17.3423076
fitness=125881.0,iteration=138,gap=50.76471645008683,delta=42386.0,timestamp=17.8584672
fitness=124717.0,iteration=142,gap=49.37062099526918,delta=41222.0,timestamp=18.2626991
fitness=124021.0,iteration=144,gap=48.53703814599676,delta=40526.0,timestamp=18.4527066
fitness=123687.0,iteration=147,gap=48.137014192466616,delta=40192.0,timestamp=18.7519598
fitness=121241.0,iteration=150,gap=45.207497454937425,delta=37746.0,timestamp=19.0413695
fitness=120907.0,iteration=154,gap=44.807473501407266,delta=37412.0,timestamp=19.3683513
fitness=120147.0,iteration=158,gap=43.897239355650036,delta=36652.0,timestamp=19.7778245
fitness=119531.0,iteration=167,gap=43.159470626983655,delta=36036.0,timestamp=20.6789729
fitness=119381.0,iteration=175,gap=42.979819150847355,delta=35886.0,timestamp=21.4000563
fitness=118909.0,iteration=185,gap=42.41451583927181,delta=35414.0,timestamp=22.263554
fitness=117921.0,iteration=231,gap=41.231211449787416,delta=34426.0,timestamp=26.1314242
fitness=116643.0,iteration=235,gap=39.700580873106176,delta=33148.0,timestamp=26.4010743
fitness=114155.0,iteration=238,gap=36.720761722258814,delta=30660.0,timestamp=26.6084527
fitness=114147.0,iteration=243,gap=36.711180310198216,delta=30652.0,timestamp=26.9963996
fitness=113955.0,iteration=291,gap=36.48122642074376,delta=30460.0,timestamp=30.6111256
fitness=112209.0,iteration=292,gap=34.39008323851728,delta=28714.0,timestamp=30.6708719
fitness=112017.0,iteration=297,gap=34.16012934906282,delta=28522.0,timestamp=31.1154609
fitness=111653.0,iteration=298,gap=33.72417510030541,delta=28158.0,timestamp=31.1988295
fitness=109721.0,iteration=301,gap=31.41026408766992,delta=26226.0,timestamp=31.4907377
fitness=109121.0,iteration=304,gap=30.691658183124737,delta=25626.0,timestamp=31.770393
fitness=108941.0,iteration=307,gap=30.476076411761184,delta=25446.0,timestamp=32.0702938
fitness=108091.0,iteration=308,gap=29.458051380322175,delta=24596.0,timestamp=32.1748591
fitness=107025.0,iteration=309,gap=28.181328223246897,delta=23530.0,timestamp=32.2748566
fitness=106381.0,iteration=347,gap=27.410024552368405,delta=22886.0,timestamp=35.9929826
fitness=106069.0,iteration=376,gap=27.036349482004912,delta=22574.0,timestamp=38.6903249
fitness=105873.0,iteration=415,gap=26.801604886520153,delta=22378.0,timestamp=42.2994889
fitness=104095.0,iteration=461,gap=24.67213605605126,delta=20600.0,timestamp=46.1770237
